user_id,age,interest_category
965005,26.0,Wine Tasting
668367,36.0,4WD & Off-Road
611541,23.0,4WD & Off-Road
236002,,
449140,30.0,Hop-On Hop-Off Tours
859024,55.0,Hop-On Hop-Off Tours
920864,51.0,4WD & Off-Road
501804,47.0,4WD & Off-Road
639800,20.0,Wine Tasting
869475,41.0,Wine Tasting
634558,36.0,Wine Tasting
785230,44.0,Hop-On Hop-Off Tours
677350,35.0,Nature & Wildlife
782294,33.0,4WD & Off-Road
752347,,
800641,60.0,Nature & Wildlife
132323,,
792781,,
189456,33.0,Cultural Tours
875559,56.0,Cultural Tours
748566,29.0,4WD & Off-Road
543083,40.0,Cultural Tours
613972,20.0,4WD & Off-Road
189654,42.0,Cruises & Water Tours
196551,61.0,Cultural Tours
553052,30.0,Wine Tasting
624427,19.0,4WD & Off-Road
888608,47.0,Nature & Wildlife
803214,62.0,Cultural Tours
581079,32.0,Wine Tasting
334614,40.0,Cultural Tours
989467,38.0,Hop-On Hop-Off Tours
345786,,
801191,44.0,4WD & Off-Road
414427,40.0,Hop-On Hop-Off Tours
192190,39.0,4WD & Off-Road
940647,49.0,Cultural Tours
944780,21.0,Nature & Wildlife
450323,53.0,
440217,25.0,Nature & Wildlife
826292,34.0,4WD & Off-Road
765690,63.0,
999206,31.0,4WD & Off-Road
933358,57.0,
409480,42.0,Nature & Wildlife
215291,37.0,4WD & Off-Road
773299,21.0,
714762,57.0,4WD & Off-Road
292819,49.0,4WD & Off-Road
566435,,
735979,60.0,4WD & Off-Road
116011,,
225071,21.0,Cultural Tours
770617,29.0,4WD & Off-Road
381443,53.0,
898928,,
831181,29.0,4WD & Off-Road
734088,,
145967,,
918456,19.0,4WD & Off-Road
449508,19.0,4WD & Off-Road
737035,33.0,4WD & Off-Road
251269,20.0,
590608,41.0,Cruises & Water Tours
357977,38.0,4WD & Off-Road
725918,49.0,Wine Tasting
255685,34.0,Nature & Wildlife
326772,,
169468,37.0,Hop-On Hop-Off Tours
104925,60.0,Cruises & Water Tours
319535,50.0,Cultural Tours
113077,31.0,4WD & Off-Road
359895,49.0,Nature & Wildlife
588660,,
162921,62.0,Cultural Tours
326859,20.0,4WD & Off-Road
289937,60.0,Wine Tasting
479050,54.0,
392543,24.0,4WD & Off-Road
904787,,
911200,37.0,4WD & Off-Road
837176,,
822535,,
109415,33.0,4WD & Off-Road
420395,52.0,Cruises & Water Tours
792501,63.0,
333290,,
937431,,
204504,53.0,Wine Tasting
747031,20.0,Hop-On Hop-Off Tours
467577,,
903390,35.0,4WD & Off-Road
868259,,
410694,23.0,4WD & Off-Road
495313,55.0,Nature & Wildlife
611219,62.0,Cultural Tours
560601,32.0,Nature & Wildlife
878745,,
343022,36.0,Nature & Wildlife
862943,58.0,Nature & Wildlife
166969,,
186337,27.0,
743434,36.0,4WD & Off-Road
876949,25.0,Cultural Tours
329230,,
155606,36.0,
504903,46.0,Hop-On Hop-Off Tours
560092,39.0,Nature & Wildlife
445983,30.0,Wine Tasting
137373,40.0,4WD & Off-Road
519015,,
355025,,
301958,,
380642,57.0,4WD & Off-Road
800795,,
383172,35.0,4WD & Off-Road
464914,54.0,Nature & Wildlife
310284,58.0,Nature & Wildlife
923086,56.0,Cultural Tours
264468,,
831794,33.0,Cultural Tours
897447,21.0,4WD & Off-Road
779671,33.0,
891128,60.0,Cruises & Water Tours
779252,41.0,Hop-On Hop-Off Tours
273713,30.0,Cultural Tours
123335,53.0,Nature & Wildlife
507510,57.0,Nature & Wildlife
486315,64.0,Cultural Tours
486351,37.0,Hop-On Hop-Off Tours
128288,38.0,4WD & Off-Road
395866,19.0,Cultural Tours
147230,40.0,Nature & Wildlife
233968,48.0,Cultural Tours
595279,63.0,Wine Tasting
102994,47.0,Nature & Wildlife
335075,,
751960,,
441814,,
766500,44.0,Cultural Tours
919624,,
860014,39.0,4WD & Off-Road
653077,51.0,
970208,,
111001,26.0,4WD & Off-Road
573965,36.0,Cultural Tours
594600,40.0,Cultural Tours
799669,60.0,
771284,28.0,4WD & Off-Road
240834,31.0,4WD & Off-Road
328683,56.0,Cruises & Water Tours
537182,36.0,Hop-On Hop-Off Tours
867477,31.0,Hop-On Hop-Off Tours
789358,24.0,Wine Tasting
887796,,
516476,25.0,Nature & Wildlife
862301,53.0,Hop-On Hop-Off Tours
201675,57.0,Nature & Wildlife
570851,63.0,Cruises & Water Tours
970575,53.0,4WD & Off-Road
555551,,
485092,56.0,Hop-On Hop-Off Tours
797485,56.0,Cultural Tours
961537,63.0,Nature & Wildlife
836975,39.0,4WD & Off-Road
180585,48.0,Wine Tasting
696348,34.0,4WD & Off-Road
865466,36.0,
386160,64.0,Nature & Wildlife
751530,33.0,Hop-On Hop-Off Tours
869131,54.0,Nature & Wildlife
527990,26.0,Nature & Wildlife
256311,57.0,Cultural Tours
398252,20.0,4WD & Off-Road
771965,,
924051,44.0,Cultural Tours
116266,20.0,Wine Tasting
269970,47.0,Nature & Wildlife
280791,45.0,Wine Tasting
219083,,
844463,48.0,4WD & Off-Road
371579,,
936278,25.0,Wine Tasting
428619,41.0,4WD & Off-Road
187952,30.0,
289887,19.0,Nature & Wildlife
963340,62.0,
127879,61.0,Cultural Tours
131891,55.0,4WD & Off-Road
357737,42.0,
786894,,
679202,50.0,Cultural Tours
965935,40.0,Cultural Tours
397238,51.0,4WD & Off-Road
514826,,
757251,22.0,4WD & Off-Road
240151,44.0,
999364,27.0,Wine Tasting
182903,23.0,Wine Tasting
650025,,
892633,39.0,Nature & Wildlife
591556,52.0,Cultural Tours
926590,28.0,4WD & Off-Road
843525,,
828191,61.0,4WD & Off-Road
326783,43.0,Nature & Wildlife
685025,58.0,Cultural Tours
322754,,
573570,54.0,Wine Tasting
213896,24.0,4WD & Off-Road
338967,,
800450,19.0,Nature & Wildlife
551175,47.0,Nature & Wildlife
389776,61.0,Cultural Tours
135479,34.0,Cultural Tours
917638,53.0,Cultural Tours
870017,30.0,Wine Tasting
579681,59.0,Hop-On Hop-Off Tours
370576,50.0,
738018,43.0,4WD & Off-Road
131662,23.0,4WD & Off-Road
688952,51.0,Cultural Tours
906772,38.0,4WD & Off-Road
393403,25.0,Wine Tasting
922480,20.0,4WD & Off-Road
480492,40.0,4WD & Off-Road
231352,52.0,Cultural Tours
898135,23.0,4WD & Off-Road
147739,,
583085,27.0,4WD & Off-Road
991545,61.0,4WD & Off-Road
836625,47.0,
937208,48.0,Nature & Wildlife
832585,25.0,
351881,56.0,Cultural Tours
862061,,
973030,47.0,Nature & Wildlife
535819,43.0,Nature & Wildlife
855336,29.0,Wine Tasting
663772,,
471608,37.0,4WD & Off-Road
331547,26.0,4WD & Off-Road
385294,,
422037,28.0,4WD & Off-Road
309919,54.0,
308180,62.0,4WD & Off-Road
901545,19.0,4WD & Off-Road
841172,62.0,Wine Tasting
644068,,
625789,57.0,Cultural Tours
929334,40.0,Nature & Wildlife
408718,44.0,
304357,,
134954,61.0,4WD & Off-Road
980859,41.0,Wine Tasting
803910,50.0,Cultural Tours
157512,28.0,Wine Tasting
480859,26.0,Nature & Wildlife
486047,60.0,4WD & Off-Road
748813,25.0,4WD & Off-Road
463064,46.0,Cruises & Water Tours
216110,,
705235,34.0,4WD & Off-Road
171317,48.0,4WD & Off-Road
951198,35.0,4WD & Off-Road
156957,22.0,4WD & Off-Road
533420,28.0,4WD & Off-Road
692635,34.0,Hop-On Hop-Off Tours
837716,35.0,Nature & Wildlife
362740,,
609747,,
354487,55.0,Wine Tasting
263819,32.0,Wine Tasting
269275,19.0,4WD & Off-Road
710287,23.0,4WD & Off-Road
642231,26.0,Cultural Tours
518545,40.0,Nature & Wildlife
865369,,
138084,44.0,Wine Tasting
356222,28.0,4WD & Off-Road
388267,,
561042,,
575703,46.0,
499471,28.0,4WD & Off-Road
288948,29.0,
182559,28.0,Nature & Wildlife
512781,,
749837,62.0,Cultural Tours
769112,53.0,Nature & Wildlife
334792,61.0,
985615,,
423658,,
841457,37.0,4WD & Off-Road
846524,34.0,Nature & Wildlife
345023,32.0,Nature & Wildlife
854230,43.0,Cultural Tours
647641,64.0,Nature & Wildlife
186690,,
974022,38.0,Cultural Tours
163400,,
971346,26.0,4WD & Off-Road
851485,39.0,Wine Tasting
653308,59.0,Nature & Wildlife
754942,38.0,
360344,24.0,4WD & Off-Road
199174,36.0,4WD & Off-Road
295729,18.0,4WD & Off-Road
964755,60.0,Nature & Wildlife
773112,29.0,Nature & Wildlife
312981,24.0,
349326,35.0,Hop-On Hop-Off Tours
748926,31.0,Nature & Wildlife
963517,33.0,
321583,21.0,4WD & Off-Road
540050,59.0,
543354,37.0,4WD & Off-Road
716590,19.0,Cultural Tours
129131,,
198253,61.0,
727230,,
156012,,
167450,,
974586,33.0,4WD & Off-Road
860393,44.0,4WD & Off-Road
142682,23.0,4WD & Off-Road
408264,21.0,Nature & Wildlife
780761,57.0,4WD & Off-Road
996690,44.0,Cruises & Water Tours
969373,55.0,Hop-On Hop-Off Tours
161629,53.0,
148748,18.0,Cultural Tours
564621,49.0,Wine Tasting
301182,58.0,Nature & Wildlife
922939,23.0,Nature & Wildlife
484859,42.0,Hop-On Hop-Off Tours
796252,36.0,
741540,27.0,4WD & Off-Road
441373,23.0,
185858,,
188614,,
895988,49.0,4WD & Off-Road
443447,,
458097,140.0,
153637,35.0,
841710,27.0,4WD & Off-Road
876236,33.0,Wine Tasting
273503,,
220434,27.0,4WD & Off-Road
222524,,
362428,28.0,
231633,43.0,
189219,18.0,
560399,33.0,4WD & Off-Road
469966,53.0,Wine Tasting
327108,44.0,Wine Tasting
809835,22.0,4WD & Off-Road
640513,50.0,Cultural Tours
595785,,
699107,,
820548,62.0,Nature & Wildlife
152955,,
567188,,
714906,38.0,Nature & Wildlife
717059,,
400712,33.0,Nature & Wildlife
834176,22.0,
302303,,
875870,64.0,
212252,27.0,Nature & Wildlife
285076,30.0,4WD & Off-Road
384540,50.0,Cultural Tours
656370,20.0,
560964,37.0,Nature & Wildlife
492113,56.0,
610938,36.0,4WD & Off-Road
570637,21.0,4WD & Off-Road
532296,,
207824,34.0,4WD & Off-Road
608755,56.0,Cultural Tours
109659,24.0,Wine Tasting
453764,48.0,Cruises & Water Tours
153872,,
257880,37.0,Cultural Tours
693522,31.0,4WD & Off-Road
820129,24.0,4WD & Off-Road
509951,48.0,Cultural Tours
138394,38.0,Nature & Wildlife
632143,,
659809,55.0,Cultural Tours
617824,36.0,Cultural Tours
131684,51.0,Cultural Tours
323048,,
352727,39.0,Nature & Wildlife
549327,40.0,Wine Tasting
304497,40.0,Wine Tasting
737529,20.0,4WD & Off-Road
266739,61.0,Nature & Wildlife
194946,,
131479,41.0,Nature & Wildlife
912310,,
469815,49.0,Cruises & Water Tours
817366,,
757528,55.0,4WD & Off-Road
626556,25.0,4WD & Off-Road
343503,60.0,Hop-On Hop-Off Tours
787147,48.0,
648452,,
212019,41.0,Nature & Wildlife
517094,31.0,Wine Tasting
250492,48.0,Cultural Tours
908847,54.0,4WD & Off-Road
297459,43.0,Wine Tasting
519786,40.0,Cultural Tours
412695,,
820956,59.0,Cruises & Water Tours
905229,21.0,Cultural Tours
920745,28.0,Wine Tasting
942652,45.0,Cultural Tours
443900,58.0,Cultural Tours
656440,,
933555,,
167723,39.0,4WD & Off-Road
920844,,
291585,21.0,Nature & Wildlife
383382,,
281463,46.0,
918750,46.0,Cruises & Water Tours
532809,38.0,Nature & Wildlife
894048,59.0,
579329,34.0,4WD & Off-Road
826386,,
930206,,
310084,24.0,4WD & Off-Road
542904,50.0,
539717,37.0,Nature & Wildlife
189837,60.0,Cultural Tours
108519,48.0,Cruises & Water Tours
412835,,
615312,,
229709,25.0,4WD & Off-Road
233766,63.0,Nature & Wildlife
524329,23.0,Wine Tasting
146679,,
290774,60.0,4WD & Off-Road
853602,,
582781,44.0,Cultural Tours
151623,63.0,Wine Tasting
698857,,
604929,,
309862,22.0,
216849,,
698992,30.0,Nature & Wildlife
356583,,
450585,40.0,
779312,54.0,4WD & Off-Road
960189,60.0,4WD & Off-Road
249800,,
248325,25.0,4WD & Off-Road
909636,,
753551,21.0,Nature & Wildlife
549273,52.0,Hop-On Hop-Off Tours
147872,,
877796,28.0,Cultural Tours
368656,20.0,4WD & Off-Road
255014,49.0,4WD & Off-Road
921948,54.0,Cruises & Water Tours
453796,39.0,4WD & Off-Road
644100,33.0,Cultural Tours
128058,43.0,Hop-On Hop-Off Tours
139315,22.0,4WD & Off-Road
370554,55.0,Wine Tasting
574398,64.0,
567074,,
126090,35.0,4WD & Off-Road
458943,,
572572,36.0,Nature & Wildlife
885485,56.0,Hop-On Hop-Off Tours
477559,39.0,Hop-On Hop-Off Tours
500964,,
563200,19.0,4WD & Off-Road
201092,31.0,Hop-On Hop-Off Tours
290967,54.0,Cruises & Water Tours
559829,55.0,Hop-On Hop-Off Tours
381329,57.0,4WD & Off-Road
621821,24.0,Cultural Tours
551229,52.0,Hop-On Hop-Off Tours
615546,51.0,Cruises & Water Tours
967533,,
219122,44.0,Wine Tasting
482644,,
502764,48.0,4WD & Off-Road
698212,59.0,
915871,41.0,Cruises & Water Tours
879836,64.0,Cruises & Water Tours
779117,30.0,Nature & Wildlife
550321,41.0,Cruises & Water Tours
516006,22.0,4WD & Off-Road
464039,46.0,4WD & Off-Road
690712,18.0,4WD & Off-Road
376577,43.0,4WD & Off-Road
815767,42.0,Cultural Tours
687850,28.0,Cultural Tours
227293,50.0,Hop-On Hop-Off Tours
537319,40.0,Wine Tasting
334188,,
127098,,
844094,62.0,4WD & Off-Road
410666,41.0,4WD & Off-Road
846073,,
517375,31.0,Hop-On Hop-Off Tours
935596,62.0,Hop-On Hop-Off Tours
807746,42.0,Cruises & Water Tours
476635,63.0,Cultural Tours
261586,19.0,4WD & Off-Road
566610,55.0,
762179,39.0,Nature & Wildlife
577136,34.0,4WD & Off-Road
332500,,
903237,34.0,Hop-On Hop-Off Tours
589720,,
802448,,
871271,,
428961,46.0,4WD & Off-Road
259160,,
587673,22.0,Hop-On Hop-Off Tours
896872,32.0,4WD & Off-Road
950619,37.0,
285697,40.0,Cultural Tours
211468,47.0,4WD & Off-Road
161489,30.0,Cultural Tours
692105,25.0,Hop-On Hop-Off Tours
829166,30.0,4WD & Off-Road
431181,32.0,Nature & Wildlife
315218,50.0,4WD & Off-Road
938380,53.0,Nature & Wildlife
971879,43.0,Cruises & Water Tours
424911,35.0,Hop-On Hop-Off Tours
213565,,
982494,,
577880,48.0,Cultural Tours
354727,26.0,4WD & Off-Road
507691,,
764356,49.0,Cruises & Water Tours
426736,35.0,Wine Tasting
778674,54.0,4WD & Off-Road
539160,60.0,Cruises & Water Tours
200791,,
713606,,
966408,,
751445,34.0,4WD & Off-Road
326852,58.0,Cruises & Water Tours
539208,40.0,Nature & Wildlife
388722,58.0,4WD & Off-Road
552684,56.0,Hop-On Hop-Off Tours
709254,,
151602,29.0,Nature & Wildlife
203982,,
641180,43.0,Cruises & Water Tours
566285,37.0,
661233,43.0,Cruises & Water Tours
669345,41.0,Hop-On Hop-Off Tours
609126,53.0,Wine Tasting
802275,35.0,Cultural Tours
610030,,
201930,49.0,Cultural Tours
637232,64.0,Wine Tasting
306892,,
737875,57.0,Cultural Tours
529723,29.0,4WD & Off-Road
683259,39.0,4WD & Off-Road
666169,59.0,
261138,36.0,4WD & Off-Road
806759,29.0,
936531,36.0,Nature & Wildlife
719313,21.0,Cultural Tours
352207,33.0,Cultural Tours
395315,36.0,Wine Tasting
889339,42.0,
418295,,
740355,29.0,4WD & Off-Road
978810,63.0,Cultural Tours
405368,62.0,Wine Tasting
593405,58.0,Cultural Tours
967725,,
913997,,
265342,48.0,Cruises & Water Tours
377121,45.0,Cruises & Water Tours
452686,,
416216,39.0,4WD & Off-Road
441921,,
465381,23.0,4WD & Off-Road
945465,54.0,Hop-On Hop-Off Tours
317425,23.0,Wine Tasting
436507,43.0,Cruises & Water Tours
711504,51.0,Nature & Wildlife
382427,27.0,Cultural Tours
744882,48.0,Cultural Tours
214314,55.0,Cultural Tours
906891,33.0,Cultural Tours
402482,,
555314,51.0,Nature & Wildlife
184021,37.0,4WD & Off-Road
159384,23.0,Hop-On Hop-Off Tours
582709,,
834255,62.0,Cruises & Water Tours
785648,61.0,Nature & Wildlife
316809,58.0,Hop-On Hop-Off Tours
261384,55.0,4WD & Off-Road
405278,35.0,Nature & Wildlife
593117,,
968117,48.0,Nature & Wildlife
261957,56.0,
257997,51.0,Cruises & Water Tours
940708,55.0,Hop-On Hop-Off Tours
359506,19.0,4WD & Off-Road
809395,61.0,Cultural Tours
730084,,
512990,19.0,4WD & Off-Road
530370,32.0,4WD & Off-Road
348754,61.0,Cruises & Water Tours
680237,34.0,
201055,37.0,4WD & Off-Road
455682,20.0,Nature & Wildlife
627177,40.0,4WD & Off-Road
364178,,
595507,,
502119,,
874034,45.0,4WD & Off-Road
110823,32.0,Nature & Wildlife
404919,,
372092,33.0,4WD & Off-Road
842104,57.0,4WD & Off-Road
405446,47.0,Wine Tasting
935141,21.0,Hop-On Hop-Off Tours
382462,18.0,4WD & Off-Road
167584,55.0,4WD & Off-Road
838857,,
124274,40.0,Wine Tasting
530734,25.0,Hop-On Hop-Off Tours
543209,44.0,4WD & Off-Road
667755,50.0,Cultural Tours
851819,54.0,4WD & Off-Road
701516,34.0,Nature & Wildlife
497001,60.0,4WD & Off-Road
952448,41.0,Cultural Tours
489917,33.0,4WD & Off-Road
578872,42.0,Wine Tasting
406266,27.0,
773207,,
618532,55.0,4WD & Off-Road
743214,,
197357,,
340697,,
786267,58.0,Cultural Tours
471485,56.0,Cruises & Water Tours
493949,51.0,4WD & Off-Road
966677,57.0,4WD & Off-Road
987371,49.0,Cruises & Water Tours
169443,44.0,Nature & Wildlife
550644,63.0,Nature & Wildlife
836803,44.0,Cultural Tours
778687,50.0,Cultural Tours
604616,28.0,4WD & Off-Road
877829,48.0,Nature & Wildlife
971637,33.0,4WD & Off-Road
380565,,
566172,,
869750,,
581272,18.0,Nature & Wildlife
959996,21.0,
138273,51.0,Cruises & Water Tours
231110,64.0,Cultural Tours
638728,23.0,4WD & Off-Road
774582,43.0,Cultural Tours
666921,44.0,
115780,35.0,4WD & Off-Road
110998,62.0,
558801,43.0,4WD & Off-Road
792857,26.0,4WD & Off-Road
756208,55.0,4WD & Off-Road
287768,44.0,
260061,33.0,Cultural Tours
999090,36.0,4WD & Off-Road
898058,,
198187,,
137998,,
683202,18.0,4WD & Off-Road
672397,56.0,Cultural Tours
179457,21.0,Wine Tasting
253068,47.0,
646247,53.0,Hop-On Hop-Off Tours
389464,,
650223,36.0,Nature & Wildlife
640125,,
727396,41.0,Hop-On Hop-Off Tours
562346,32.0,Wine Tasting
722328,46.0,Cultural Tours
182062,42.0,Cultural Tours
558627,25.0,4WD & Off-Road
988529,50.0,Nature & Wildlife
332935,,
967743,63.0,Cruises & Water Tours
891377,36.0,Nature & Wildlife
907221,,
760054,46.0,Hop-On Hop-Off Tours
697373,,
143176,,
557879,21.0,4WD & Off-Road
183414,24.0,Nature & Wildlife
816537,48.0,Hop-On Hop-Off Tours
743356,60.0,4WD & Off-Road
843685,47.0,4WD & Off-Road
223534,,
220952,,
511919,39.0,4WD & Off-Road
195748,44.0,Cruises & Water Tours
564218,,
597596,19.0,Nature & Wildlife
594157,27.0,4WD & Off-Road
171442,,
488497,26.0,4WD & Off-Road
566396,60.0,Hop-On Hop-Off Tours
726213,35.0,4WD & Off-Road
970301,36.0,Hop-On Hop-Off Tours
597011,45.0,Cultural Tours
220712,27.0,Cultural Tours
166872,32.0,Hop-On Hop-Off Tours
550249,41.0,Nature & Wildlife
182489,60.0,Nature & Wildlife
733756,50.0,Cultural Tours
220469,32.0,4WD & Off-Road
304076,,
834877,,
501527,,
995838,26.0,4WD & Off-Road
638080,58.0,4WD & Off-Road
124238,18.0,4WD & Off-Road
225153,22.0,Wine Tasting
225335,,
908660,29.0,4WD & Off-Road
109186,,
529098,36.0,Wine Tasting
663176,20.0,4WD & Off-Road
821443,48.0,Wine Tasting
653025,,
533130,35.0,4WD & Off-Road
597912,51.0,Cultural Tours
924773,58.0,Cruises & Water Tours
694261,39.0,4WD & Off-Road
839511,41.0,Nature & Wildlife
539715,49.0,
725526,30.0,4WD & Off-Road
791941,34.0,4WD & Off-Road
584765,52.0,Cultural Tours
626638,51.0,
686475,63.0,Wine Tasting
568636,,
116377,63.0,Cultural Tours
401359,59.0,4WD & Off-Road
710341,43.0,4WD & Off-Road
305422,60.0,Nature & Wildlife
534190,23.0,
548077,46.0,Nature & Wildlife
494439,53.0,Cruises & Water Tours
704048,,
477219,30.0,Cultural Tours
627776,23.0,4WD & Off-Road
685470,23.0,Hop-On Hop-Off Tours
721212,39.0,4WD & Off-Road
106162,47.0,4WD & Off-Road
212290,47.0,Nature & Wildlife
350732,43.0,Cultural Tours
944518,,
161918,61.0,Wine Tasting
961678,34.0,Hop-On Hop-Off Tours
780000,50.0,Cultural Tours
616441,57.0,Hop-On Hop-Off Tours
734905,47.0,Hop-On Hop-Off Tours
184597,26.0,Cultural Tours
643883,,
541046,,
319245,,
744896,30.0,Wine Tasting
658862,44.0,Cultural Tours
383863,52.0,Nature & Wildlife
581776,49.0,
566800,24.0,4WD & Off-Road
787578,57.0,Nature & Wildlife
783402,,
703264,28.0,4WD & Off-Road
898315,47.0,Cultural Tours
578416,53.0,4WD & Off-Road
673333,43.0,4WD & Off-Road
381563,51.0,Cruises & Water Tours
334951,59.0,Cultural Tours
136178,51.0,Cruises & Water Tours
957620,24.0,4WD & Off-Road
927448,,
863570,,
187226,61.0,
118025,46.0,Cultural Tours
633189,54.0,
115392,51.0,Nature & Wildlife
357802,37.0,Cultural Tours
419914,31.0,4WD & Off-Road
409401,38.0,4WD & Off-Road
160374,38.0,Nature & Wildlife
420308,29.0,4WD & Off-Road
575611,63.0,Cultural Tours
160274,36.0,4WD & Off-Road
238340,22.0,Cultural Tours
494723,63.0,Wine Tasting
401264,27.0,Nature & Wildlife
746814,34.0,4WD & Off-Road
775627,52.0,Cultural Tours
117308,51.0,Cruises & Water Tours
396352,,
506029,,
609409,51.0,
423628,53.0,4WD & Off-Road
393696,33.0,4WD & Off-Road
791648,61.0,Nature & Wildlife
148769,,
522077,,
866244,19.0,
190364,33.0,Wine Tasting
575086,37.0,Cultural Tours
516421,43.0,Cruises & Water Tours
400135,49.0,Cultural Tours
431093,21.0,Nature & Wildlife
732019,39.0,Cultural Tours
863288,59.0,Hop-On Hop-Off Tours
776642,23.0,
906828,32.0,Hop-On Hop-Off Tours
626376,45.0,
632256,62.0,4WD & Off-Road
633882,,
994132,18.0,4WD & Off-Road
856679,62.0,Cultural Tours
762805,21.0,4WD & Off-Road
303682,55.0,Cultural Tours
546722,38.0,Wine Tasting
626741,,
764520,21.0,4WD & Off-Road
236751,,
402427,,
904850,,
158895,23.0,4WD & Off-Road
439892,,
505076,36.0,
455809,18.0,4WD & Off-Road
592920,60.0,Nature & Wildlife
130216,30.0,4WD & Off-Road
183633,25.0,Nature & Wildlife
430033,59.0,Cruises & Water Tours
778239,35.0,4WD & Off-Road
598935,49.0,Cultural Tours
759274,,
928010,53.0,Hop-On Hop-Off Tours
722388,21.0,
531255,58.0,4WD & Off-Road
693544,31.0,4WD & Off-Road
475101,60.0,Cultural Tours
238770,,
972780,29.0,Cultural Tours
166861,52.0,
668720,36.0,Nature & Wildlife
563946,32.0,4WD & Off-Road
610029,,
617663,30.0,
655578,22.0,Cultural Tours
248215,37.0,
693498,62.0,Cruises & Water Tours
414611,24.0,4WD & Off-Road
640037,50.0,4WD & Off-Road
766197,58.0,Cultural Tours
375372,25.0,Nature & Wildlife
297113,,
576175,39.0,4WD & Off-Road
367311,42.0,Cultural Tours
629054,43.0,
759882,,
698449,21.0,4WD & Off-Road
173987,19.0,4WD & Off-Road
701100,39.0,4WD & Off-Road
164461,18.0,4WD & Off-Road
328496,34.0,
396096,24.0,Hop-On Hop-Off Tours
217871,24.0,4WD & Off-Road
884737,25.0,4WD & Off-Road
931270,43.0,Wine Tasting
115523,34.0,Wine Tasting
408147,57.0,Wine Tasting
483677,56.0,Hop-On Hop-Off Tours
243765,64.0,4WD & Off-Road
916445,62.0,4WD & Off-Road
175962,23.0,Nature & Wildlife
435534,21.0,Nature & Wildlife
368905,52.0,Wine Tasting
306619,18.0,4WD & Off-Road
454266,34.0,4WD & Off-Road
574577,21.0,Nature & Wildlife
387544,30.0,4WD & Off-Road
547977,,
938056,51.0,4WD & Off-Road
370201,31.0,Hop-On Hop-Off Tours
397696,24.0,4WD & Off-Road
958079,40.0,Cruises & Water Tours
689388,41.0,Cruises & Water Tours
660677,21.0,
550280,33.0,4WD & Off-Road
981266,51.0,Cultural Tours
938736,45.0,Cruises & Water Tours
556004,46.0,Cruises & Water Tours
106003,37.0,
465221,19.0,Hop-On Hop-Off Tours
690861,35.0,Wine Tasting
629656,42.0,Nature & Wildlife
999020,28.0,Wine Tasting
964182,43.0,Nature & Wildlife
560075,46.0,Cultural Tours
770871,56.0,Cultural Tours
815516,,
168265,53.0,4WD & Off-Road
690076,,
903411,48.0,Cultural Tours
350199,60.0,Cruises & Water Tours
908797,36.0,4WD & Off-Road
552158,56.0,
701101,57.0,Nature & Wildlife
920843,54.0,
510499,52.0,4WD & Off-Road
224211,56.0,Cruises & Water Tours
117661,,
